location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city,so2
Hull Freetown - UKA00450,2025-10-10T16:00:00Z,NA,19,41,9,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T17:00:00Z,NA,25,45,9,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T18:00:00Z,NA,25,47,9,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T19:00:00Z,NA,24,47,9,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T20:00:00Z,NA,25,45,10,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T21:00:00Z,NA,22,44,10,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T22:00:00Z,NA,19,43,10,5,Hull,1
Hull Freetown - UKA00450,2025-10-10T23:00:00Z,NA,24,42,10,5,Hull,1
Hull Freetown - UKA00450,2025-10-11T00:00:00Z,NA,6.31125,43.50626,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T01:00:00Z,NA,4.01625,47.49766,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T02:00:00Z,NA,2.48625,49.69293,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T04:00:00Z,NA,0.95625,51.8882,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T05:00:00Z,NA,0.95625,51.08992,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T06:00:00Z,NA,1.33875,51.08992,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T07:00:00Z,NA,2.86875,49.69293,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T08:00:00Z,NA,5.54625,46.10067,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T09:00:00Z,NA,10.71,42.50841,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T10:00:00Z,NA,14.34375,37.31959,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T11:00:00Z,NA,19.125,36.12217,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T12:00:00Z,NA,13.57875,47.29809,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T13:00:00Z,NA,16.63875,51.08992,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T14:00:00Z,NA,16.25625,53.08562,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T16:00:00Z,NA,29.07,40.71228,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T17:00:00Z,NA,30.40875,39.11572,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T18:00:00Z,NA,37.485,28.53851,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T19:00:00Z,NA,22.37625,47.29809,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T20:00:00Z,NA,30.40875,45.50196,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T21:00:00Z,NA,38.05875,30.53421,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T22:00:00Z,NA,35.5725,22.55141,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-11T23:00:00Z,NA,22.95,32.92905,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-13T00:00:00Z,NA,7.45875,34.32604,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-13T01:00:00Z,NA,6,39,18,13,Hull,1
Hull Freetown - UKA00450,2025-10-13T02:00:00Z,NA,7,37,18,13,Hull,1
Hull Freetown - UKA00450,2025-10-13T03:00:00Z,NA,4,35,18,13,Hull,1
Hull Freetown - UKA00450,2025-10-13T04:00:00Z,NA,2,34,17,12,Hull,1
Hull Freetown - UKA00450,2025-10-13T05:00:00Z,NA,5,33,17,12,Hull,1
Hull Freetown - UKA00450,2025-10-13T06:00:00Z,NA,10,32,16,12,Hull,1
Hull Freetown - UKA00450,2025-10-13T07:00:00Z,NA,26,30,16,11,Hull,1
Hull Freetown - UKA00450,2025-10-13T08:00:00Z,NA,27,28,15,11,Hull,1
Hull Freetown - UKA00450,2025-10-13T09:00:00Z,NA,25,27,14,10,Hull,1
Hull Freetown - UKA00450,2025-10-13T10:00:00Z,NA,14,28,13,10,Hull,1
Hull Freetown - UKA00450,2025-10-13T11:00:00Z,NA,11,30,13,9,Hull,1
Hull Freetown - UKA00450,2025-10-13T12:00:00Z,NA,9,31,12,8,Hull,1
Hull Freetown - UKA00450,2025-10-13T13:00:00Z,NA,10,33,11,8,Hull,1
Hull Freetown - UKA00450,2025-10-13T14:00:00Z,NA,12,34,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-13T15:00:00Z,NA,11,37,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-13T16:00:00Z,NA,12,40,10,6,Hull,1
Hull Freetown - UKA00450,2025-10-13T17:00:00Z,NA,14,42,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-13T18:00:00Z,NA,14,43,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-13T19:00:00Z,NA,14,42,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-13T20:00:00Z,NA,9,42,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-13T21:00:00Z,NA,7,42,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-13T22:00:00Z,NA,9,41,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-13T23:00:00Z,NA,7,40,7,4,Hull,1
Hull Freetown - UKA00450,2025-10-14T00:00:00Z,NA,7.45875,37.51916,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-14T01:00:00Z,NA,5,39,6,4,Hull,1
Hull Freetown - UKA00450,2025-10-14T02:00:00Z,NA,5,38,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-14T03:00:00Z,NA,3,38,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-14T04:00:00Z,NA,2,37,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-14T05:00:00Z,NA,2,37,6,4,Hull,1
Hull Freetown - UKA00450,2025-10-14T06:00:00Z,NA,6,37,6,4,Hull,1
Hull Freetown - UKA00450,2025-10-14T07:00:00Z,NA,15,35,7,4,Hull,1
Hull Freetown - UKA00450,2025-10-14T08:00:00Z,NA,15,34,7,5,Hull,1
Hull Freetown - UKA00450,2025-10-14T09:00:00Z,NA,18,33,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-14T10:00:00Z,NA,7,34,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-14T11:00:00Z,NA,9,34,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-14T12:00:00Z,NA,8,36,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-14T13:00:00Z,NA,9,37,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T14:00:00Z,NA,5,40,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T15:00:00Z,NA,5,44,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T16:00:00Z,NA,8,47,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T17:00:00Z,NA,7,50,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T18:00:00Z,NA,10,52,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T19:00:00Z,NA,5,55,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T20:00:00Z,NA,6,56,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T21:00:00Z,NA,4,58,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T22:00:00Z,NA,2,58,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-14T23:00:00Z,NA,3,59,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-15T00:00:00Z,NA,3.4425,63.8624,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-15T01:00:00Z,NA,2,62,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-15T02:00:00Z,NA,3,64,10,7,Hull,1
Hull Freetown - UKA00450,2025-10-15T03:00:00Z,NA,3.25125,67.25509,10,7,Hull,2
Hull Freetown - UKA00450,2025-10-15T04:00:00Z,NA,1,66,10,6,Hull,1
Hull Freetown - UKA00450,2025-10-15T05:00:00Z,NA,2,67,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-15T06:00:00Z,NA,4,66,9,6,Hull,1
Hull Freetown - UKA00450,2025-10-15T07:00:00Z,NA,6,65,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-15T08:00:00Z,NA,15,62,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-15T09:00:00Z,NA,17,59,8,5,Hull,1
Hull Freetown - UKA00450,2025-10-15T10:00:00Z,NA,10,57,7,4,Hull,1
Hull Freetown - UKA00450,2025-10-15T11:00:00Z,NA,9,54,7,4,Hull,1
Hull Freetown - UKA00450,2025-10-15T12:00:00Z,NA,7,53,7,4,Hull,1
Hull Freetown - UKA00450,2025-10-15T13:00:00Z,NA,8,53,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T14:00:00Z,NA,6,53,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T15:00:00Z,NA,5,54,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T16:00:00Z,NA,12,56,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T17:00:00Z,NA,14,58,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T18:00:00Z,NA,15,59,6,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T19:00:00Z,NA,19,58,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T20:00:00Z,NA,15,57,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T21:00:00Z,NA,14,55,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T22:00:00Z,NA,7,54,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-15T23:00:00Z,NA,8,52,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-16T01:00:00Z,NA,8,49,7,3,Hull,2
Hull Freetown - UKA00450,2025-10-16T02:00:00Z,NA,6,48,7,3,Hull,2
Hull Freetown - UKA00450,2025-10-16T03:00:00Z,NA,3,49,8,3,Hull,3
Hull Freetown - UKA00450,2025-10-16T04:00:00Z,NA,4,48,8,3,Hull,3
Hull Freetown - UKA00450,2025-10-16T05:00:00Z,NA,7,47,8,3,Hull,3
Hull Freetown - UKA00450,2025-10-16T06:00:00Z,NA,6,47,8,3,Hull,2
Hull Freetown - UKA00450,2025-10-16T07:00:00Z,NA,17,45,8,3,Hull,1
Hull Freetown - UKA00450,2025-10-16T08:00:00Z,NA,29,43,8,3,Hull,2
Hull Freetown - UKA00450,2025-10-16T09:00:00Z,NA,43,40,8,4,Hull,2
Hull Freetown - UKA00450,2025-10-16T10:00:00Z,NA,20,40,9,4,Hull,4
Hull Freetown - UKA00450,2025-10-16T11:00:00Z,NA,6,42,9,4,Hull,6
Hull Freetown - UKA00450,2025-10-16T12:00:00Z,NA,5,46,9,4,Hull,3
Hull Freetown - UKA00450,2025-10-16T13:00:00Z,NA,7,50,8,4,Hull,2
Hull Freetown - UKA00450,2025-10-16T14:00:00Z,NA,5,54,8,4,Hull,2
Hull Freetown - UKA00450,2025-10-16T15:00:00Z,NA,13,58,9,4,Hull,3
Hull Freetown - UKA00450,2025-10-16T16:00:00Z,NA,8,64,8,4,Hull,3
Hull Freetown - UKA00450,2025-10-16T17:00:00Z,NA,12,70,8,4,Hull,3
Hull Freetown - UKA00450,2025-10-16T18:00:00Z,NA,17,71,8,4,Hull,4
Hull Freetown - UKA00450,2025-10-16T19:00:00Z,NA,15,70,9,4,Hull,4
Hull Freetown - UKA00450,2025-10-16T20:00:00Z,NA,15,67,9,5,Hull,5
Hull Freetown - UKA00450,2025-10-16T21:00:00Z,NA,15,64,9,5,Hull,3
Hull Freetown - UKA00450,2025-10-16T22:00:00Z,NA,8,61,9,5,Hull,4
Hull Freetown - UKA00450,2025-10-16T23:00:00Z,NA,4,58,10,5,Hull,5
Hull Freetown - UKA00450,2025-10-17T01:00:00Z,NA,3,53,11,6,Hull,6
Hull Freetown - UKA00450,2025-10-17T02:00:00Z,NA,3,52,12,7,Hull,6
Hull Freetown - UKA00450,2025-10-17T03:00:00Z,NA,10,50,12,8,Hull,8
Hull Freetown - UKA00450,2025-10-17T04:00:00Z,NA,5,49,13,8,Hull,6
Hull Freetown - UKA00450,2025-10-17T05:00:00Z,NA,4,48,13,9,Hull,6
Hull Freetown - UKA00450,2025-10-17T06:00:00Z,NA,10,47,14,9,Hull,5
Hull Freetown - UKA00450,2025-10-17T07:00:00Z,NA,11,45,14,10,Hull,4
Hull Freetown - UKA00450,2025-10-17T08:00:00Z,NA,20,42,15,10,Hull,4
Hull Freetown - UKA00450,2025-10-17T09:00:00Z,NA,25,39,15,11,Hull,4
Hull Freetown - UKA00450,2025-10-17T10:00:00Z,NA,25,39,15,12,Hull,4
Hull Freetown - UKA00450,2025-10-17T11:00:00Z,NA,11,34,17,12,Hull,4
Hull Freetown - UKA00450,2025-10-17T12:00:00Z,NA,11,33,17,13,Hull,5
Hull Freetown - UKA00450,2025-10-17T13:00:00Z,NA,8,33,18,13,Hull,6
Hull Freetown - UKA00450,2025-10-17T14:00:00Z,NA,9,34,19,14,Hull,7
Hull Freetown - UKA00450,2025-10-17T15:00:00Z,NA,11,35,19,14,Hull,7
Hull Freetown - UKA00450,2025-10-17T16:00:00Z,NA,24,36,20,15,Hull,8
Hull Freetown - UKA00450,2025-10-17T17:00:00Z,NA,20,38,21,16,Hull,7
Hull Freetown - UKA00450,2025-10-17T18:00:00Z,NA,16,40,21,16,Hull,6
Hull Freetown - UKA00450,2025-10-17T19:00:00Z,NA,24,39,22,17,Hull,7
Hull Freetown - UKA00450,2025-10-17T20:00:00Z,NA,21,37,23,17,Hull,7
Hull Freetown - UKA00450,2025-10-17T21:00:00Z,NA,19,35,23,18,Hull,7
Hull Freetown - UKA00450,2025-10-17T22:00:00Z,NA,18,34,24,18,Hull,7
Hull Freetown - UKA00450,2025-10-17T23:00:00Z,NA,12,34,24,18,Hull,7
Hull Freetown - UKA00450,2025-10-18T00:00:00Z,NA,11.8575,43.9054,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-18T01:00:00Z,NA,10,36,23,17,Hull,8
Hull Freetown - UKA00450,2025-10-18T02:00:00Z,NA,11,38,22,17,Hull,9
Hull Freetown - UKA00450,2025-10-18T03:00:00Z,NA,11,39,22,16,Hull,10
Hull Freetown - UKA00450,2025-10-18T04:00:00Z,NA,9,41,21,16,Hull,7
Hull Freetown - UKA00450,2025-10-18T05:00:00Z,NA,16,41,21,16,Hull,8
Hull Freetown - UKA00450,2025-10-18T06:00:00Z,NA,16,40,21,16,Hull,7
Hull Freetown - UKA00450,2025-10-18T07:00:00Z,NA,12,39,22,16,Hull,7
Hull Freetown - UKA00450,2025-10-18T08:00:00Z,NA,11,38,22,16,Hull,7
Hull Freetown - UKA00450,2025-10-18T09:00:00Z,NA,22,36,22,16,Hull,7
Hull Freetown - UKA00450,2025-10-18T10:00:00Z,NA,16,36,21,16,Hull,8
Hull Freetown - UKA00450,2025-10-18T11:00:00Z,NA,16,38,21,15,Hull,8
Hull Freetown - UKA00450,2025-10-18T12:00:00Z,NA,12,40,21,15,Hull,8
Hull Freetown - UKA00450,2025-10-18T13:00:00Z,NA,13,44,21,15,Hull,7
Hull Freetown - UKA00450,2025-10-18T14:00:00Z,NA,14,48,20,15,Hull,8
Hull Freetown - UKA00450,2025-10-18T15:00:00Z,NA,16,50,20,15,Hull,8
Hull Freetown - UKA00450,2025-10-18T16:00:00Z,NA,21,52,20,14,Hull,8
Hull Freetown - UKA00450,2025-10-18T17:00:00Z,NA,16,55,19,14,Hull,9
Hull Freetown - UKA00450,2025-10-18T18:00:00Z,NA,11,57,19,13,Hull,9
Hull Freetown - UKA00450,2025-10-18T19:00:00Z,NA,21,56,18,13,Hull,10
Hull Freetown - UKA00450,2025-10-18T20:00:00Z,NA,11,56,18,12,Hull,10
Hull Freetown - UKA00450,2025-10-18T21:00:00Z,NA,13,55,17,12,Hull,10
Hull Freetown - UKA00450,2025-10-18T22:00:00Z,NA,10,54,17,12,Hull,10
Hull Freetown - UKA00450,2025-10-18T23:00:00Z,NA,11,54,17,12,Hull,11
Hull Freetown - UKA00450,2025-10-19T00:00:00Z,NA,10.51875,55.8796,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-19T01:00:00Z,NA,17,53,17,12,Hull,10
Hull Freetown - UKA00450,2025-10-19T02:00:00Z,NA,11,52,17,12,Hull,9
Hull Freetown - UKA00450,2025-10-19T03:00:00Z,NA,10,53,18,12,Hull,10
Hull Freetown - UKA00450,2025-10-19T04:00:00Z,NA,9,51,18,12,Hull,11
Hull Freetown - UKA00450,2025-10-19T05:00:00Z,NA,11,51,18,12,Hull,11
Hull Freetown - UKA00450,2025-10-19T06:00:00Z,NA,14,50,17,12,Hull,12
Hull Freetown - UKA00450,2025-10-19T07:00:00Z,NA,15,48,17,11,Hull,12
Hull Freetown - UKA00450,2025-10-19T08:00:00Z,NA,20,46,17,11,Hull,12
Hull Freetown - UKA00450,2025-10-19T09:00:00Z,NA,13,45,16,10,Hull,13
Hull Freetown - UKA00450,2025-10-19T10:00:00Z,NA,15,44,16,10,Hull,11
Hull Freetown - UKA00450,2025-10-19T11:00:00Z,NA,10,43,17,10,Hull,10
Hull Freetown - UKA00450,2025-10-19T12:00:00Z,NA,8,43,17,10,Hull,10
Hull Freetown - UKA00450,2025-10-19T13:00:00Z,NA,8,43,17,10,Hull,9
Hull Freetown - UKA00450,2025-10-19T14:00:00Z,NA,9,44,17,10,Hull,10
Hull Freetown - UKA00450,2025-10-19T15:00:00Z,NA,10,45,17,10,Hull,11
Hull Freetown - UKA00450,2025-10-19T16:00:00Z,NA,9,47,18,10,Hull,13
Hull Freetown - UKA00450,2025-10-19T17:00:00Z,NA,9,48,18,10,Hull,14
Hull Freetown - UKA00450,2025-10-19T18:00:00Z,NA,10,49,18,10,Hull,14
Hull Freetown - UKA00450,2025-10-19T19:00:00Z,NA,14,49,18,10,Hull,14
Hull Freetown - UKA00450,2025-10-19T20:00:00Z,NA,14,48,18,11,Hull,14
Hull Freetown - UKA00450,2025-10-19T21:00:00Z,NA,15,46,18,11,Hull,14
Hull Freetown - UKA00450,2025-10-19T22:00:00Z,NA,11,45,18,11,Hull,14
Hull Freetown - UKA00450,2025-10-19T23:00:00Z,NA,8,45,18,10,Hull,14
Hull Freetown - UKA00450,2025-10-20T00:00:00Z,NA,8.22375,43.50626,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T01:00:00Z,NA,5,42,17,10,Hull,13
Hull Freetown - UKA00450,2025-10-20T02:00:00Z,NA,5,41,17,10,Hull,13
Hull Freetown - UKA00450,2025-10-20T03:00:00Z,NA,5,40,17,10,Hull,14
Hull Freetown - UKA00450,2025-10-20T04:00:00Z,NA,9,39,17,10,Hull,13
Hull Freetown - UKA00450,2025-10-20T05:00:00Z,NA,11,40,17,10,Hull,16
Hull Freetown - UKA00450,2025-10-20T06:00:00Z,NA,31,37,17,10,Hull,16
Hull Freetown - UKA00450,2025-10-20T07:00:00Z,NA,16,36,17,10,Hull,15
Hull Freetown - UKA00450,2025-10-20T08:00:00Z,NA,16.4475,35.32389,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T10:00:00Z,NA,21.61125,36.52131,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T11:00:00Z,NA,21.42,35.72303,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T12:00:00Z,NA,19,36,15,9,Hull,15
Hull Freetown - UKA00450,2025-10-20T13:00:00Z,NA,15,36,15,9,Hull,15
Hull Freetown - UKA00450,2025-10-20T14:00:00Z,NA,15,40,14,9,Hull,NA
Hull Freetown - UKA00450,2025-10-20T15:00:00Z,NA,16,42,14,8,Hull,NA
Hull Freetown - UKA00450,2025-10-20T16:00:00Z,NA,16,43,13,8,Hull,NA
Hull Freetown - UKA00450,2025-10-20T17:00:00Z,NA,16.4475,51.68863,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T18:00:00Z,NA,22.95,44.70368,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-20T19:00:00Z,NA,33.2775,28.53851,12,7,Hull,NA
Hull Freetown - UKA00450,2025-10-20T20:00:00Z,NA,40.73625,16.16517,12,7,Hull,NA
Hull Freetown - UKA00450,2025-10-20T21:00:00Z,NA,42,34,11,7,Hull,NA
Hull Freetown - UKA00450,2025-10-20T22:00:00Z,NA,43,28,12,7,Hull,NA
Hull Freetown - UKA00450,2025-10-20T23:00:00Z,NA,26,23,12,7,Hull,NA
Hull Freetown - UKA00450,2025-10-21T00:00:00Z,NA,26.3925,13.57076,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-21T01:00:00Z,NA,9,20,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T02:00:00Z,NA,14,21,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T03:00:00Z,NA,13,22,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T04:00:00Z,NA,21,22,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T05:00:00Z,NA,10,24,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T06:00:00Z,NA,15,27,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T07:00:00Z,NA,25,27,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T08:00:00Z,NA,34,25,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T09:00:00Z,NA,32,23,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T10:00:00Z,NA,33,22,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T11:00:00Z,NA,20,22,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T12:00:00Z,NA,20,24,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T13:00:00Z,NA,23,25,12,8,Hull,0
Hull Freetown - UKA00450,2025-10-21T14:00:00Z,NA,18,26,12,8,Hull,NA
Hull Freetown - UKA00450,2025-10-21T15:00:00Z,NA,19,28,12,8,Hull,1
Hull Freetown - UKA00450,2025-10-21T16:00:00Z,NA,25,28,12,8,Hull,2
Hull Freetown - UKA00450,2025-10-21T17:00:00Z,NA,25,31,13,8,Hull,1
Hull Freetown - UKA00450,2025-10-21T18:00:00Z,NA,30,33,13,7,Hull,2
Hull Freetown - UKA00450,2025-10-21T19:00:00Z,NA,22,33,12,7,Hull,1
Hull Freetown - UKA00450,2025-10-21T20:00:00Z,NA,22,34,12,7,Hull,1
Hull Freetown - UKA00450,2025-10-21T21:00:00Z,NA,17,35,12,7,Hull,2
Hull Freetown - UKA00450,2025-10-21T22:00:00Z,NA,12,37,11,6,Hull,1
Hull Freetown - UKA00450,2025-10-21T23:00:00Z,NA,15,39,11,6,Hull,1
Hull Freetown - UKA00450,2025-10-22T00:00:00Z,NA,14.535,51.8882,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-22T01:00:00Z,NA,15,44,11,5,Hull,1
Hull Freetown - UKA00450,2025-10-22T02:00:00Z,NA,9,46,11,5,Hull,0
Hull Freetown - UKA00450,2025-10-22T03:00:00Z,NA,9,48,11,5,Hull,0
Hull Freetown - UKA00450,2025-10-22T04:00:00Z,NA,11,50,10,5,Hull,0
Hull Freetown - UKA00450,2025-10-22T05:00:00Z,NA,9,50,10,4,Hull,0
Hull Freetown - UKA00450,2025-10-22T06:00:00Z,NA,15,49,10,4,Hull,0
Hull Freetown - UKA00450,2025-10-22T07:00:00Z,NA,27,46,10,4,Hull,0
Hull Freetown - UKA00450,2025-10-22T08:00:00Z,NA,31,43,10,4,Hull,1
Hull Freetown - UKA00450,2025-10-22T09:00:00Z,NA,36,39,10,4,Hull,1
Hull Freetown - UKA00450,2025-10-22T10:00:00Z,NA,26,37,10,4,Hull,4
Hull Freetown - UKA00450,2025-10-22T11:00:00Z,NA,20,36,10,4,Hull,4
Hull Freetown - UKA00450,2025-10-22T12:00:00Z,NA,18,34,10,4,Hull,1
Hull Freetown - UKA00450,2025-10-22T13:00:00Z,NA,15,32,10,4,Hull,2
Hull Freetown - UKA00450,2025-10-22T14:00:00Z,NA,14,35,10,4,Hull,1
Hull Freetown - UKA00450,2025-10-22T15:00:00Z,NA,25,38,10,4,Hull,2
Hull Freetown - UKA00450,2025-10-22T16:00:00Z,NA,25,41,10,4,Hull,2
Hull Freetown - UKA00450,2025-10-22T17:00:00Z,NA,34,44,10,4,Hull,2
Hull Freetown - UKA00450,2025-10-22T18:00:00Z,NA,36,45,11,4,Hull,3
Hull Freetown - UKA00450,2025-10-22T19:00:00Z,NA,37,43,11,5,Hull,2
Hull Freetown - UKA00450,2025-10-22T20:00:00Z,NA,25,43,12,5,Hull,2
Hull Freetown - UKA00450,2025-10-22T21:00:00Z,NA,45,40,12,5,Hull,2
Hull Freetown - UKA00450,2025-10-22T22:00:00Z,NA,54,34,12,5,Hull,2
Hull Freetown - UKA00450,2025-10-22T23:00:00Z,NA,35,30,13,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T00:00:00Z,NA,34.99875,16.96345,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-23T01:00:00Z,NA,7,30,13,5,Hull,1
Hull Freetown - UKA00450,2025-10-23T02:00:00Z,NA,4,33,13,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T03:00:00Z,NA,3.825,66.65638,NA,NA,Hull,NA
Hull Freetown - UKA00450,2025-10-23T04:00:00Z,NA,4,33,13,6,Hull,2
Hull Freetown - UKA00450,2025-10-23T05:00:00Z,NA,2,49,12,5,Hull,0
Hull Freetown - UKA00450,2025-10-23T06:00:00Z,NA,5,56,12,5,Hull,1
Hull Freetown - UKA00450,2025-10-23T07:00:00Z,NA,6,62,12,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T08:00:00Z,NA,7,66,11,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T09:00:00Z,NA,10,67,11,5,Hull,1
Hull Freetown - UKA00450,2025-10-23T10:00:00Z,NA,8,65,11,5,Hull,1
Hull Freetown - UKA00450,2025-10-23T11:00:00Z,NA,5,64,10,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T12:00:00Z,NA,5,62,10,5,Hull,2
Hull Freetown - UKA00450,2025-10-23T13:00:00Z,NA,5,60,10,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T14:00:00Z,NA,7,58,10,4,Hull,3
Hull Freetown - UKA00450,2025-10-23T15:00:00Z,NA,4,57,10,4,Hull,6
Hull Freetown - UKA00450,2025-10-23T16:00:00Z,NA,3,56,9,4,Hull,5
Hull Freetown - UKA00450,2025-10-23T17:00:00Z,NA,6,56,9,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T18:00:00Z,NA,4,55,9,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T19:00:00Z,NA,5,53,8,4,Hull,1
Hull Freetown - UKA00450,2025-10-23T20:00:00Z,NA,4,52,8,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T21:00:00Z,NA,7,51,8,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T22:00:00Z,NA,8,51,7,4,Hull,2
Hull Freetown - UKA00450,2025-10-23T23:00:00Z,NA,6,50,7,3,Hull,1
Hull Freetown - UKA00450,2025-10-24T01:00:00Z,NA,8,48,6,3,Hull,3
Hull Freetown - UKA00450,2025-10-24T02:00:00Z,NA,6,49,6,3,Hull,2
Hull Freetown - UKA00450,2025-10-24T03:00:00Z,NA,4,50,6,3,Hull,2
Hull Freetown - UKA00450,2025-10-24T04:00:00Z,NA,3,50,7,3,Hull,1
